id,branch,train_mask,test_mask
5380,ECE,True,False
5381,EEE,True,False
5382,CSE,True,False
5383,ECE,True,False
5384,EEE,True,False
5385,ECE,True,False
5386,CSE,True,False
5387,CSE,True,False
5388,EEE,True,False
5389,EEE,True,False
5390,ECE,True,False
5391,EEE,True,False
5392,ECE,True,False
5393,EEE,True,False
5394,EEE,True,False
5395,,False,True
5396,,False,True
5397,EEE,True,False
5398,,False,True
5399,CSE,True,False
5400,CSE,True,False
5401,EEE,True,False
5402,EEE,True,False
5403,CSE,True,False
5404,,False,True
5405,CSE,True,False
5406,ECE,True,False
5407,CSE,True,False
5408,,False,True
5409,ECE,True,False
5410,ECE,True,False
5411,EEE,True,False
5412,EEE,True,False
5413,EEE,True,False
5414,ECE,True,False
5415,EEE,True,False
5416,ECE,True,False
5417,EEE,True,False
5418,ECE,True,False
5419,,False,True
5420,ECE,True,False
5421,ECE,True,False
5422,CSE,True,False
5423,CSE,True,False
5424,ECE,True,False
5425,ECE,True,False
5426,ECE,True,False
5427,CSE,True,False
5428,,False,True
5429,ECE,True,False
5430,,False,True
5431,EEE,True,False
5432,CSE,True,False
5433,ECE,True,False
5434,EEE,True,False
5435,ECE,True,False
5436,CSE,True,False
5437,ECE,True,False
5438,ECE,True,False
5439,EEE,True,False
5440,EEE,True,False
5441,ECE,True,False
5442,,False,True
5443,,False,True
5444,ECE,True,False
5445,CSE,True,False
5446,ECE,True,False
5447,ECE,True,False
5448,CSE,True,False
5449,EEE,True,False
5450,EEE,True,False
5451,EEE,True,False
5452,EEE,True,False
5453,ECE,True,False
5454,ECE,True,False
5455,,False,True
5456,ECE,True,False
5457,CSE,True,False
5458,EEE,True,False
5459,ECE,True,False
5460,EEE,True,False
5461,CSE,True,False
5462,CSE,True,False
5463,ECE,True,False
5464,ECE,True,False
5465,ECE,True,False
5466,ECE,True,False
5467,CSE,True,False
5468,EEE,True,False
5469,EEE,True,False
5470,CSE,True,False
5471,ECE,True,False
5472,ECE,True,False
5473,EEE,True,False
5474,EEE,True,False
5475,EEE,True,False
5476,ECE,True,False
5477,,False,True
5478,EEE,True,False
5479,,False,True
5480,ECE,True,False
5481,EEE,True,False
5482,,False,True
5483,EEE,True,False
5484,ECE,True,False
5485,CSE,True,False
5486,ECE,True,False
5487,EEE,True,False
5488,EEE,True,False
5489,CSE,True,False
5490,ECE,True,False
5491,CSE,True,False
5492,,False,True
5493,EEE,True,False
5494,ECE,True,False
5495,ECE,True,False
5496,EEE,True,False
5497,EEE,True,False
5498,EEE,True,False
5499,ECE,True,False
5500,EEE,True,False
5501,CSE,True,False
5502,EEE,True,False
5503,,False,True
5504,ECE,True,False
5505,CSE,True,False
5506,EEE,True,False
5507,EEE,True,False
5508,CSE,True,False
5509,EEE,True,False
5510,EEE,True,False
5511,ECE,True,False
5512,ECE,True,False
5513,ECE,True,False
5514,ECE,True,False
5515,ECE,True,False
5516,,False,True
5517,ECE,True,False
5518,,False,True
5519,EEE,True,False
5520,EEE,True,False
5521,ECE,True,False
5522,ECE,True,False
5523,CSE,True,False
5524,EEE,True,False
5525,CSE,True,False
5526,ECE,True,False
5527,,False,True
5528,EEE,True,False
5529,CSE,True,False
5530,,False,True
5531,,False,True
5532,EEE,True,False
5533,CSE,True,False
5534,,False,True
5535,EEE,True,False
5536,ECE,True,False
5537,ECE,True,False
5538,EEE,True,False
5539,EEE,True,False
5540,CSE,True,False
5541,ECE,True,False
5542,ECE,True,False
5543,EEE,True,False
5544,EEE,True,False
5545,ECE,True,False
5546,ECE,True,False
5547,ECE,True,False
5548,ECE,True,False
5549,ECE,True,False
5550,EEE,True,False
5551,,False,True
5552,,False,True
5553,ECE,True,False
5554,ECE,True,False
5555,ECE,True,False
5556,CSE,True,False
5557,ECE,True,False
5558,CSE,True,False
5559,EEE,True,False
5560,CSE,True,False
5561,EEE,True,False
5562,CSE,True,False
5563,,False,True
5564,ECE,True,False
5565,EEE,True,False
5566,EEE,True,False
5567,ECE,True,False
5568,ECE,True,False
5569,EEE,True,False
5570,,False,True
5571,ECE,True,False
5572,,False,True
5573,,False,True
5574,,False,True
5575,ECE,True,False
5576,ECE,True,False
5577,EEE,True,False
5578,CSE,True,False
5579,,False,True
5580,ECE,True,False
5581,ECE,True,False
5582,ECE,True,False
5583,EEE,True,False
5584,ECE,True,False
5585,CSE,True,False
5586,ECE,True,False
5587,EEE,True,False
5588,CSE,True,False
5589,,False,True
5590,CSE,True,False
5591,ECE,True,False
5592,,False,True
5593,ECE,True,False
5594,EEE,True,False
5595,EEE,True,False
5596,ECE,True,False
5597,CSE,True,False
5598,ECE,True,False
5599,,False,True
5600,ECE,True,False
5601,ECE,True,False
5602,CSE,True,False
5603,ECE,True,False
5604,,False,True
5605,,False,True
5606,EEE,True,False
5607,EEE,True,False
5608,EEE,True,False
5609,EEE,True,False
5610,,False,True
5611,EEE,True,False
5612,CSE,True,False
5613,,False,True
5614,ECE,True,False
5615,EEE,True,False
5616,CSE,True,False
5617,EEE,True,False
5618,ECE,True,False
5619,ECE,True,False
5620,EEE,True,False
5621,EEE,True,False
5622,,False,True
5623,EEE,True,False
5624,,False,True
5625,ECE,True,False
5626,,False,True
5627,EEE,True,False
5628,ECE,True,False
5629,EEE,True,False
5630,CSE,True,False
5631,ECE,True,False
5632,,False,True
5633,ECE,True,False
5634,EEE,True,False
5635,EEE,True,False
5636,EEE,True,False
5637,CSE,True,False
5638,ECE,True,False
5639,EEE,True,False
5640,ECE,True,False
5641,ECE,True,False
5642,,False,True
5643,,False,True
5644,EEE,True,False
5645,ECE,True,False
5646,EEE,True,False
5647,EEE,True,False
5648,ECE,True,False
5649,EEE,True,False
5650,EEE,True,False
5651,CSE,True,False
5652,EEE,True,False
5653,ECE,True,False
5654,CSE,True,False
5655,ECE,True,False
5656,CSE,True,False
5657,EEE,True,False
5658,EEE,True,False
5659,EEE,True,False
5660,EEE,True,False
5661,,False,True
5662,ECE,True,False
5663,CSE,True,False
5664,,False,True
5665,,False,True
5666,,False,True
5667,ECE,True,False
5668,CSE,True,False
5669,ECE,True,False
5670,CSE,True,False
5671,ECE,True,False
5672,ECE,True,False
5673,EEE,True,False
5674,EEE,True,False
5675,ECE,True,False
5676,CSE,True,False
5677,EEE,True,False
5678,EEE,True,False
5679,ECE,True,False
5680,ECE,True,False
5681,,False,True
5682,CSE,True,False
5683,,False,True
5684,,False,True
5685,CSE,True,False
5686,CSE,True,False
5687,,False,True
5688,CSE,True,False
5689,,False,True
5690,,False,True
5691,,False,True
5692,EEE,True,False
5693,,False,True
5694,CSE,True,False
5695,EEE,True,False
5696,CSE,True,False
5697,,False,True
5698,EEE,True,False
5699,ECE,True,False
5700,CSE,True,False
5701,ECE,True,False
5702,CSE,True,False
5703,EEE,True,False
5704,CSE,True,False
5705,ECE,True,False
5706,CSE,True,False
5707,ECE,True,False
5708,ECE,True,False
5709,,False,True
5710,EEE,True,False
5711,ECE,True,False
5712,EEE,True,False
5713,,False,True
5714,EEE,True,False
5715,EEE,True,False
5716,CSE,True,False
5717,EEE,True,False
5718,CSE,True,False
5719,ECE,True,False
5720,ECE,True,False
5721,EEE,True,False
5722,,False,True
5723,CSE,True,False
5724,,False,True
5725,ECE,True,False
5726,,False,True
5727,EEE,True,False
5728,,False,True
5729,CSE,True,False
5730,EEE,True,False
5731,ECE,True,False
5732,EEE,True,False
5733,EEE,True,False
5734,EEE,True,False
5735,CSE,True,False
5736,EEE,True,False
5737,CSE,True,False
5738,CSE,True,False
5739,ECE,True,False
5740,ECE,True,False
5741,CSE,True,False
5742,EEE,True,False
5743,EEE,True,False
5744,CSE,True,False
5745,EEE,True,False
5746,EEE,True,False
5747,ECE,True,False
5748,ECE,True,False
5749,CSE,True,False
5750,ECE,True,False
5751,EEE,True,False
5752,ECE,True,False
5753,EEE,True,False
5754,EEE,True,False
5755,CSE,True,False
5756,EEE,True,False
5757,,False,True
5758,ECE,True,False
5759,CSE,True,False
5760,EEE,True,False
5761,,False,True
5762,EEE,True,False
5763,ECE,True,False
5764,,False,True
5765,ECE,True,False
5766,,False,True
5767,ECE,True,False
5768,,False,True
5769,CSE,True,False
5770,ECE,True,False
5771,EEE,True,False
5772,CSE,True,False
5773,EEE,True,False
5774,EEE,True,False
5775,ECE,True,False
5776,CSE,True,False
5777,EEE,True,False
5778,ECE,True,False
5779,,False,True
5780,EEE,True,False
5781,ECE,True,False
5782,,False,True
5783,,False,True
5784,ECE,True,False
5785,ECE,True,False
5786,,False,True
5787,EEE,True,False
5788,CSE,True,False
5789,ECE,True,False
5790,ECE,True,False
5791,EEE,True,False
5792,CSE,True,False
5793,CSE,True,False
5794,ECE,True,False
5795,EEE,True,False
5796,EEE,True,False
5797,,False,True
5798,CSE,True,False
5799,EEE,True,False
5800,,False,True
5801,ECE,True,False
5802,EEE,True,False
5803,CSE,True,False
5804,ECE,True,False
5805,ECE,True,False
5806,EEE,True,False
5807,CSE,True,False
5808,EEE,True,False
5809,,False,True
5810,ECE,True,False
5811,EEE,True,False
5812,,False,True
5813,EEE,True,False
5814,EEE,True,False
5815,CSE,True,False
5816,EEE,True,False
5817,CSE,True,False
5818,ECE,True,False
5819,EEE,True,False
5820,EEE,True,False
5821,ECE,True,False
5822,ECE,True,False
5823,EEE,True,False
5824,EEE,True,False
5825,,False,True
5826,,False,True
5827,CSE,True,False
5828,ECE,True,False
5829,ECE,True,False
5830,ECE,True,False
5831,EEE,True,False
5832,ECE,True,False
5833,,False,True
5834,CSE,True,False
5835,,False,True
5836,EEE,True,False
5837,CSE,True,False
5838,ECE,True,False
5839,,False,True
5840,CSE,True,False
5841,,False,True
5842,EEE,True,False
5843,EEE,True,False
5844,ECE,True,False
5845,EEE,True,False
5846,,False,True
5847,,False,True
5848,,False,True
5849,CSE,True,False
5850,EEE,True,False
5851,,False,True
5852,ECE,True,False
5853,,False,True
5854,EEE,True,False
5855,EEE,True,False
5856,ECE,True,False
5857,EEE,True,False
5858,ECE,True,False
5859,EEE,True,False
5860,,False,True
5861,,False,True
5862,EEE,True,False
5863,ECE,True,False
5864,ECE,True,False
5865,ECE,True,False
5866,CSE,True,False
5867,CSE,True,False
5868,CSE,True,False
5869,,False,True
5870,ECE,True,False
5871,ECE,True,False
5872,EEE,True,False
5873,CSE,True,False
5874,EEE,True,False
5875,EEE,True,False
5876,,False,True
5877,,False,True
5878,ECE,True,False
5879,,False,True
5880,CSE,True,False
5881,EEE,True,False
5882,,False,True
5883,CSE,True,False
5884,EEE,True,False
5885,EEE,True,False
5886,ECE,True,False
5887,CSE,True,False
5888,ECE,True,False
5889,ECE,True,False
5890,EEE,True,False
5891,CSE,True,False
5892,ECE,True,False
5893,,False,True
5894,EEE,True,False
5895,,False,True
5896,EEE,True,False
5897,,False,True
5898,ECE,True,False
5899,,False,True
5900,ECE,True,False
5901,CSE,True,False
5902,ECE,True,False
5903,EEE,True,False
5904,EEE,True,False
5905,ECE,True,False
5906,ECE,True,False
5907,EEE,True,False
5908,EEE,True,False
5909,EEE,True,False
5910,ECE,True,False
5911,EEE,True,False
5912,,False,True
5913,,False,True
5914,ECE,True,False
5915,EEE,True,False
5916,,False,True
5917,EEE,True,False
5918,ECE,True,False
5919,ECE,True,False
5920,EEE,True,False
5921,EEE,True,False
5922,EEE,True,False
5923,CSE,True,False
5924,ECE,True,False
5925,EEE,True,False
5926,CSE,True,False
5927,EEE,True,False
5928,CSE,True,False
5929,EEE,True,False
5930,ECE,True,False
5931,,False,True
5932,EEE,True,False
5933,ECE,True,False
5934,EEE,True,False
5935,ECE,True,False
5936,ECE,True,False
5937,EEE,True,False
5938,ECE,True,False
5939,ECE,True,False
5940,ECE,True,False
5941,ECE,True,False
5942,,False,True
5943,ECE,True,False
5944,EEE,True,False
5945,CSE,True,False
5946,ECE,True,False
5947,ECE,True,False
5948,EEE,True,False
5949,EEE,True,False
5950,EEE,True,False
5951,EEE,True,False
5952,,False,True
5953,CSE,True,False
5954,EEE,True,False
5955,ECE,True,False
5956,ECE,True,False
5957,CSE,True,False
5958,CSE,True,False
5959,EEE,True,False
5960,EEE,True,False
5961,ECE,True,False
5962,EEE,True,False
5963,ECE,True,False
5964,EEE,True,False
5965,EEE,True,False
5966,ECE,True,False
5967,EEE,True,False
5968,,False,True
5969,CSE,True,False
5970,EEE,True,False
5971,EEE,True,False
5972,EEE,True,False
5973,ECE,True,False
5974,ECE,True,False
5975,ECE,True,False
5976,,False,True
5977,EEE,True,False
5978,ECE,True,False
5979,EEE,True,False
5980,EEE,True,False
5981,EEE,True,False
5982,CSE,True,False
5983,EEE,True,False
5984,EEE,True,False
5985,CSE,True,False
5986,CSE,True,False
5987,EEE,True,False
5988,EEE,True,False
5989,EEE,True,False
5990,ECE,True,False
5991,EEE,True,False
5992,ECE,True,False
5993,EEE,True,False
5994,,False,True
5995,EEE,True,False
5996,EEE,True,False
5997,ECE,True,False
5998,EEE,True,False
5999,EEE,True,False
6000,EEE,True,False
6001,EEE,True,False
6002,ECE,True,False
6003,ECE,True,False
6004,ECE,True,False
6005,EEE,True,False
6006,CSE,True,False
6007,EEE,True,False
6008,CSE,True,False
6009,EEE,True,False
6010,EEE,True,False
6011,ECE,True,False
6012,,False,True
6013,EEE,True,False
6014,ECE,True,False
6015,EEE,True,False
6016,ECE,True,False
6017,ECE,True,False
6018,EEE,True,False
6019,ECE,True,False
6020,ECE,True,False
6021,EEE,True,False
6022,ECE,True,False
6023,EEE,True,False
6024,,False,True
6025,,False,True
6026,ECE,True,False
6027,EEE,True,False
6028,ECE,True,False
6029,CSE,True,False
6030,,False,True
6031,ECE,True,False
6032,EEE,True,False
6033,ECE,True,False
6034,ECE,True,False
6035,ECE,True,False
6036,ECE,True,False
6037,ECE,True,False
6038,ECE,True,False
6039,,False,True
6040,,False,True
6041,,False,True
6042,ECE,True,False
6043,ECE,True,False
6044,ECE,True,False
6045,EEE,True,False
6046,EEE,True,False
6047,,False,True
6048,,False,True
6049,EEE,True,False
6050,EEE,True,False
6051,CSE,True,False
6052,ECE,True,False
6053,,False,True
6054,CSE,True,False
6055,EEE,True,False
6056,CSE,True,False
6057,,False,True
6058,EEE,True,False
6059,EEE,True,False
6060,,False,True
6061,EEE,True,False
6062,CSE,True,False
6063,EEE,True,False
6064,,False,True
6065,CSE,True,False
6066,EEE,True,False
6067,CSE,True,False
6068,ECE,True,False
6069,,False,True
6070,CSE,True,False
6071,,False,True
6072,EEE,True,False
6073,ECE,True,False
6074,ECE,True,False
6075,,False,True
6076,EEE,True,False
6077,,False,True
6078,EEE,True,False
6079,ECE,True,False
6080,EEE,True,False
6081,EEE,True,False
6082,CSE,True,False
6083,EEE,True,False
6084,ECE,True,False
6085,,False,True
6086,ECE,True,False
6087,EEE,True,False
6088,,False,True
6089,ECE,True,False
6090,CSE,True,False
6091,CSE,True,False
6092,ECE,True,False
6093,EEE,True,False
6094,CSE,True,False
6095,EEE,True,False
6096,EEE,True,False
6097,,False,True
6098,EEE,True,False
6099,EEE,True,False
6100,,False,True
6101,EEE,True,False
6102,EEE,True,False
6103,ECE,True,False
6104,,False,True
6105,ECE,True,False
6106,ECE,True,False
6107,EEE,True,False
6108,EEE,True,False
6109,EEE,True,False
6110,CSE,True,False
6111,EEE,True,False
6112,CSE,True,False
6113,,False,True
6114,,False,True
6115,EEE,True,False
6116,EEE,True,False
6117,,False,True
6118,CSE,True,False
6119,EEE,True,False
6120,EEE,True,False
6121,,False,True
6122,EEE,True,False
6123,EEE,True,False
6124,CSE,True,False
6125,CSE,True,False
6126,ECE,True,False
6127,,False,True
6128,CSE,True,False
6129,EEE,True,False
6130,CSE,True,False
6131,ECE,True,False
6132,ECE,True,False
6133,,False,True
6134,CSE,True,False
6135,CSE,True,False
6136,ECE,True,False
6137,EEE,True,False
6138,CSE,True,False
6139,EEE,True,False
6140,EEE,True,False
6141,EEE,True,False
6142,EEE,True,False
6143,ECE,True,False
6144,EEE,True,False
6145,ECE,True,False
6146,,False,True
6147,EEE,True,False
6148,CSE,True,False
6149,,False,True
6150,ECE,True,False
6151,CSE,True,False
6152,EEE,True,False
6153,ECE,True,False
6154,CSE,True,False
6155,ECE,True,False
6156,EEE,True,False
6157,CSE,True,False
6158,,False,True
6159,ECE,True,False
6160,ECE,True,False
6161,ECE,True,False
6162,ECE,True,False
6163,ECE,True,False
6164,ECE,True,False
6165,,False,True
6166,CSE,True,False
6167,EEE,True,False
6168,ECE,True,False
6169,ECE,True,False
6170,ECE,True,False
6171,ECE,True,False
6172,EEE,True,False
6173,ECE,True,False
6174,,False,True
6175,ECE,True,False
6176,,False,True
6177,ECE,True,False
6178,EEE,True,False
6179,EEE,True,False
6180,,False,True
6181,EEE,True,False
6182,EEE,True,False
6183,,False,True
6184,ECE,True,False
6185,EEE,True,False
6186,EEE,True,False
6187,CSE,True,False
6188,EEE,True,False
6189,,False,True
6190,CSE,True,False
6191,EEE,True,False
6192,ECE,True,False
6193,CSE,True,False
6194,CSE,True,False
6195,EEE,True,False
6196,EEE,True,False
6197,ECE,True,False
6198,,False,True
6199,ECE,True,False
6200,EEE,True,False
6201,EEE,True,False
6202,CSE,True,False
6203,EEE,True,False
6204,EEE,True,False
6205,,False,True
6206,ECE,True,False
6207,ECE,True,False
6208,EEE,True,False
6209,ECE,True,False
6210,,False,True
6211,CSE,True,False
6212,EEE,True,False
6213,,False,True
6214,CSE,True,False
6215,CSE,True,False
6216,EEE,True,False
6217,CSE,True,False
6218,CSE,True,False
6219,EEE,True,False
6220,EEE,True,False
6221,CSE,True,False
6222,EEE,True,False
6223,ECE,True,False
6224,,False,True
6225,,False,True
6226,ECE,True,False
6227,ECE,True,False
6228,ECE,True,False
6229,ECE,True,False
6230,EEE,True,False
6231,CSE,True,False
6232,ECE,True,False
6233,,False,True
6234,EEE,True,False
6235,ECE,True,False
6236,,False,True
6237,ECE,True,False
6238,CSE,True,False
6239,EEE,True,False
6240,EEE,True,False
6241,ECE,True,False
6242,,False,True
6243,EEE,True,False
6244,,False,True
6245,ECE,True,False
6246,EEE,True,False
6247,,False,True
6248,ECE,True,False
6249,EEE,True,False
6250,,False,True
6251,ECE,True,False
6252,ECE,True,False
6253,ECE,True,False
6254,ECE,True,False
6255,ECE,True,False
6256,ECE,True,False
6257,ECE,True,False
6258,,False,True
6259,ECE,True,False
6260,EEE,True,False
6261,ECE,True,False
6262,EEE,True,False
6263,EEE,True,False
6264,EEE,True,False
6265,,False,True
6266,EEE,True,False
6267,CSE,True,False
6268,ECE,True,False
6269,EEE,True,False
6270,CSE,True,False
6271,EEE,True,False
6272,EEE,True,False
6273,ECE,True,False
6274,ECE,True,False
6275,CSE,True,False
6276,ECE,True,False
6277,EEE,True,False
6278,EEE,True,False
6279,EEE,True,False
6280,CSE,True,False
6281,,False,True
6282,EEE,True,False
6283,,False,True
6284,ECE,True,False
6285,CSE,True,False
6286,CSE,True,False
6287,EEE,True,False
6288,ECE,True,False
6289,EEE,True,False
6290,EEE,True,False
6291,CSE,True,False
6292,EEE,True,False
6293,ECE,True,False
6294,,False,True
6295,CSE,True,False
6296,CSE,True,False
6297,,False,True
6298,ECE,True,False
6299,CSE,True,False
6300,,False,True
6301,,False,True
6302,EEE,True,False
6303,,False,True
6304,ECE,True,False
6305,EEE,True,False
6306,CSE,True,False
6307,EEE,True,False
6308,,False,True
6309,EEE,True,False
6310,EEE,True,False
6311,,False,True
6312,ECE,True,False
6313,EEE,True,False
6314,ECE,True,False
6315,EEE,True,False
6316,EEE,True,False
6317,CSE,True,False
6318,,False,True
6319,CSE,True,False
6320,EEE,True,False
6321,,False,True
6322,ECE,True,False
6323,ECE,True,False
6324,ECE,True,False
6325,EEE,True,False
6326,CSE,True,False
6327,,False,True
6328,CSE,True,False
6329,EEE,True,False
6330,CSE,True,False
6331,EEE,True,False
6332,EEE,True,False
6333,ECE,True,False
6334,ECE,True,False
6335,,False,True
6336,ECE,True,False
6337,ECE,True,False
6338,ECE,True,False
6339,EEE,True,False
6340,EEE,True,False
6341,EEE,True,False
6342,CSE,True,False
6343,ECE,True,False
6344,EEE,True,False
6345,,False,True
6346,ECE,True,False
6347,EEE,True,False
6348,ECE,True,False
6349,CSE,True,False
6350,CSE,True,False
6351,,False,True
6352,EEE,True,False
